sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
158370,https://sofifa.com/player/158370/felice-evacuo/20/159586,F. Evacuo,Felice Evacuo,36,1982-08-23,187,88,Italy,Trapani,67,67,270000,1000,ST,Right,1,3,2,High/Low,Stocky,No,419000,,ST,9,,2017-08-31,2020,,,44,69,56,56,37,72,,,,,,,"Avoids Using Weaker Foot, Long Passer (CPU AI Only)",46,67,70,64,62,56,53,55,51,64,37,50,33,64,55,80,67,60,85,61,57,36,70,59,74,65,20,46,31,15,12,13,10,9,66+2,66+2,66+2,57+2,62+2,62+2,62+2,57+2,59+2,59+2,59+2,57+2,58+2,58+2,58+2,57+2,47+2,51+2,51+2,51+2,47+2,46+2,49+2,49+2,49+2,46+2
159040,https://sofifa.com/player/159040/gianni-munari/20/159586,G. Munari,Gianni Munari,36,1983-06-24,190,84,Italy,Parma,67,67,240000,10000,CM,Right,1,3,2,High/Medium,Normal,No,432000,#Strength,RES,45,,2017-01-16,2024,,,32,66,66,63,64,81,,,,,,,Argues with Officials,69,61,74,68,71,62,65,46,65,66,33,31,72,65,36,74,77,66,90,74,77,66,65,66,46,76,64,61,61,11,6,15,12,13,64+2,64+2,64+2,61+2,62+2,62+2,62+2,61+2,63+2,63+2,63+2,61+2,65+2,65+2,65+2,61+2,61+2,66+2,66+2,66+2,61+2,61+2,68+2,68+2,68+2,61+2
159202,https://sofifa.com/player/159202/gerardo-rodriguez/20/159586,G. Rodríguez,Carlos Gerardo Rodríguez Serrano,34,1985-04-16,181,78,Mexico,Puebla FC,67,67,270000,3000,LB,Left,1,3,2,Medium/Medium,Lean,No,459000,,SUB,16,,2019-01-06,2020,,,56,49,65,62,66,74,,,,,,,,65,39,63,67,36,62,66,66,66,62,57,56,65,69,53,64,54,76,76,53,69,64,53,58,74,71,66,69,68,12,16,16,13,12,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,66+2,66+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2
159354,https://sofifa.com/player/159354/erwin-hoffer/20/159586,E. Hoffer,Erwin Hoffer,32,1987-04-14,177,72,Austria,FC Admira Wacker Mödling,67,67,600000,5000,"ST, CF, RW",Right,2,4,3,High/Medium,Normal,No,870000,,SUB,16,,2019-08-08,2024,,,77,64,58,69,26,61,,,,,,,,59,63,63,64,63,69,47,49,51,66,78,76,75,63,74,66,75,58,62,61,60,26,72,58,68,62,28,15,14,7,16,12,9,15,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,47+2,45+2,45+2,45+2,47+2,44+2,40+2,40+2,40+2,44+2
159566,https://sofifa.com/player/159566/abraham-gonzalez-casanova/20/159586,Abraham González,Abraham González Casanova,33,1985-07-16,178,80,Spain,Tiburones Rojos de Veracruz,67,67,375000,3000,"CDM, CM",Right,1,3,3,Low/Low,Normal,No,619000,,LDM,21,,2019-07-13,2021,,,58,65,71,62,61,65,,,,,,,"Argues with Officials, Finesse Shot, Crowd Favourite",68,58,45,73,50,60,73,67,73,67,60,57,64,52,49,81,32,63,67,70,70,62,57,70,61,63,59,66,63,10,8,6,11,10,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,63+2,66+2,66+2,66+2,63+2,63+2,65+2,65+2,65+2,63+2,62+2,60+2,60+2,60+2,62+2
161725,https://sofifa.com/player/161725/luca-pagliarulo/20/159586,L. Pagliarulo,Luca Pagliarulo,35,1984-02-29,187,80,Italy,Trapani,67,67,230000,1000,CB,Right,1,3,2,Medium/High,Normal,No,357000,,RCB,4,,2010-07-01,2020,,,42,44,42,46,67,68,,,,,,,"Diver, Avoids Using Weaker Foot, Giant Throw-in",30,39,69,54,37,38,25,22,46,55,34,49,48,59,56,63,64,50,79,34,66,65,57,40,52,72,65,68,68,6,5,9,8,5,52+2,52+2,52+2,45+2,48+2,48+2,48+2,45+2,47+2,47+2,47+2,45+2,50+2,50+2,50+2,45+2,54+2,59+2,59+2,59+2,54+2,56+2,66+2,66+2,66+2,56+2
162265,https://sofifa.com/player/162265/radoslaw-cierzniak/20/159586,R. Cierzniak,Radosław Cierzniak,36,1983-04-24,187,81,Poland,Legia Warszawa,67,67,130000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,182000,,SUB,33,,2016-03-07,2020,,,,,,,,,67,65,61,66,39,69,Acrobatic Clearance,12,13,17,41,8,30,13,14,35,22,36,42,58,60,44,46,64,28,56,14,33,23,15,44,22,57,12,24,25,67,65,61,69,66,,,,,,,,,,,,,,,,,,,,,,,,,,
162315,https://sofifa.com/player/162315/liam-ridgewell/20/159586,L. Ridgewell,Liam Ridgewell,34,1984-07-21,188,79,England,Southend United,67,67,280000,4000,CB,Left,1,2,2,Medium/Medium,Normal,Yes,490000,,LCB,6,,2019-08-02,2020,,,49,46,59,56,65,72,,,,,,,,53,49,69,66,31,54,40,32,67,60,47,51,55,64,51,52,72,62,76,32,74,62,53,58,53,56,65,65,65,13,9,12,6,15,55+2,55+2,55+2,54+2,55+2,55+2,55+2,54+2,56+2,56+2,56+2,56+2,60+2,60+2,60+2,56+2,60+2,64+2,64+2,64+2,60+2,61+2,66+2,66+2,66+2,61+2
162407,https://sofifa.com/player/162407/michael-jakobsen/20/159586,M. Jakobsen,Michael Jakobsen,33,1986-01-02,185,81,Denmark,Adelaide United,67,67,350000,2000,CB,Left,1,1,2,Medium/Medium,Normal,No,438000,,LCB,22,,2018-06-01,2020,,,53,46,56,58,64,78,,,,,,,"Long Throw-in, Injury Prone",56,31,65,63,39,57,37,54,58,60,52,54,61,60,49,71,81,74,84,56,69,65,46,45,56,62,63,66,62,6,11,10,10,9,54+2,54+2,54+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,55+2,57+2,57+2,57+2,55+2,61+2,63+2,63+2,63+2,61+2,62+2,66+2,66+2,66+2,62+2
162512,https://sofifa.com/player/162512/scott-cuthbert/20/159586,S. Cuthbert,Scott Cuthbert,32,1987-06-15,188,89,Scotland,Stevenage,67,67,500000,4000,CB,Right,1,3,2,Medium/High,Stocky,No,875000,#Strength,CB,5,,2018-07-01,2020,,,49,32,49,47,64,80,,,,,,,Long Passer (CPU AI Only),43,24,63,58,23,42,38,29,56,55,45,53,43,63,33,48,72,67,90,32,74,63,42,40,30,65,63,65,63,1,1,1,1,1,47+2,47+2,47+2,45+2,46+2,46+2,46+2,45+2,46+2,46+2,46+2,48+2,52+2,52+2,52+2,48+2,57+2,61+2,61+2,61+2,57+2,59+2,66+2,66+2,66+2,59+2
162886,https://sofifa.com/player/162886/russell-martin/20/159586,R. Martin,Russell Martin,33,1986-01-04,185,85,Scotland,Milton Keynes Dons,67,67,350000,4000,CB,Right,1,3,2,Medium/Medium,Normal,Yes,613000,,CB,16,,2019-01-15,2020,,,50,45,54,48,66,73,,,,,,,Giant Throw-in,58,42,65,60,51,47,47,32,59,49,51,50,45,62,48,64,74,72,73,37,74,66,46,44,30,59,65,66,65,8,7,11,16,16,52+2,52+2,52+2,49+2,50+2,50+2,50+2,49+2,49+2,49+2,49+2,52+2,54+2,54+2,54+2,52+2,60+2,62+2,62+2,62+2,60+2,61+2,65+2,65+2,65+2,61+2
163265,https://sofifa.com/player/163265/gabriel-ribas-rodenas/20/159586,Biel Ribas,Gabriel Ribas Ródenas,33,1985-12-02,187,85,Spain,CF Fuenlabrada,67,67,400000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,620000,,GK,1,,2018-07-19,2020,,,,,,,,,67,65,68,71,46,65,"Flair, Acrobatic Clearance",25,14,20,31,17,15,25,25,31,12,39,52,46,60,48,51,68,41,80,14,38,15,12,36,23,49,26,15,14,67,65,68,65,71,,,,,,,,,,,,,,,,,,,,,,,,,,
163396,https://sofifa.com/player/163396/james-vaughan/20/159586,J. Vaughan,James Vaughan,30,1988-07-14,182,83,England,Bradford City,67,67,725000,8000,ST,Right,1,3,3,Medium/Medium,Normal,No,1300000,,LS,12,,2019-07-01,2022,,,73,66,53,64,44,72,,,,,,,Power Free-Kick,55,67,65,54,65,63,60,48,44,64,71,75,78,64,53,66,85,66,71,62,81,48,69,53,73,69,37,45,34,16,10,11,16,8,66+2,66+2,66+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,61+2,56+2,56+2,56+2,61+2,54+2,52+2,52+2,52+2,54+2,53+2,54+2,54+2,54+2,53+2
163908,https://sofifa.com/player/163908/michele-troiano/20/159586,M. Troiano,Michele Troiano,34,1985-01-07,189,82,Italy,Ascoli,67,67,375000,2000,CM,Left,1,3,2,High/High,Normal,No,581000,,SUB,6,,2018-09-06,2024,,,59,55,63,56,65,81,,,,,,,"Injury Prone, Argues with Officials",48,45,65,71,55,51,54,60,68,66,61,58,58,71,35,70,72,83,83,55,76,70,53,65,80,65,60,65,66,4,10,12,6,13,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,61+2,61+2,61+2,60+2,65+2,65+2,65+2,60+2,65+2,69+2,69+2,69+2,65+2,65+2,68+2,68+2,68+2,65+2
163998,https://sofifa.com/player/163998/themistoklis-tzimopoulos/20/159586,T. Tzimopoulos,Themistoklis Tzimopoulos,33,1985-11-20,187,82,New Zealand,Korona Kielce,67,67,350000,2000,CB,Left,1,3,2,Low/High,Normal,No,473000,,SUB,4,,2019-07-01,2021,,,49,42,55,53,63,80,,,,,,,Giant Throw-in,44,35,68,61,31,52,33,37,60,56,50,49,45,63,45,52,72,73,81,47,86,63,47,61,41,70,62,64,61,7,16,7,6,9,52+2,52+2,52+2,51+2,52+2,52+2,52+2,51+2,54+2,54+2,54+2,53+2,58+2,58+2,58+2,53+2,58+2,64+2,64+2,64+2,58+2,59+2,66+2,66+2,66+2,59+2
167841,https://sofifa.com/player/167841/chris-maguire/20/159586,C. Maguire,Chris Maguire,30,1989-01-16,170,68,Scotland,Sunderland,67,67,725000,5000,"LM, RM, ST",Right,1,4,3,Medium/Medium,Stocky,No,1300000,,SUB,7,,2018-07-01,2020,,,73,67,64,67,40,72,,,,,,,"Injury Free, Argues with Officials, Skilled Dribbling",64,65,57,62,65,66,67,72,65,67,70,75,72,63,71,73,79,73,67,67,82,41,62,63,75,63,44,35,27,11,16,13,15,8,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,65+2,55+2,55+2,55+2,55+2,55+2,52+2,51+2,51+2,51+2,52+2
169424,https://sofifa.com/player/169424/ivan-bandalovski/20/159586,I. Bandalovski,Ivan Bandalovski,32,1986-11-23,183,77,Bulgaria,Bulgaria,67,67,0,0,"RB, CB",Right,1,3,3,Medium/High,Normal,No,,,,,,,,SUB,11,73,47,58,65,64,67,,,,,,,,68,34,50,57,49,63,23,40,65,65,71,74,67,67,75,70,66,72,60,44,77,62,66,58,53,60,69,64,67,14,14,15,6,11,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,66+2,64+2,64+2,64+2,66+2,65+2,63+2,63+2,63+2,65+2
169509,https://sofifa.com/player/169509/jaroslaw-fojut/20/159586,J. Fojut,Jarosław Fojut,31,1987-10-17,188,83,Poland,Wisła Płock,67,67,575000,2000,CB,Right,1,4,2,Medium/Medium,Normal,No,776000,,SUB,23,,2019-07-01,2020,,,46,37,44,39,67,72,,,,,,,"Long Passer (CPU AI Only), Giant Throw-in",32,20,69,53,31,28,27,46,55,47,40,50,58,60,35,62,80,56,78,51,74,72,46,34,39,71,69,63,58,6,16,12,6,6,46+2,46+2,46+2,40+2,43+2,43+2,43+2,40+2,43+2,43+2,43+2,42+2,49+2,49+2,49+2,42+2,53+2,60+2,60+2,60+2,53+2,56+2,66+2,66+2,66+2,56+2
170231,https://sofifa.com/player/170231/marvin-compper/20/159586,M. Compper,Marvin Compper,34,1985-06-14,185,84,Germany,MSV Duisburg,67,67,280000,1000,CB,Left,2,3,2,Medium/Medium,Lean,Yes,406000,,LCB,5,,2019-07-02,2021,,,46,31,50,52,67,65,,,,,,,Power Free-Kick,33,25,67,63,26,47,25,32,59,58,47,46,50,68,57,44,72,51,70,28,66,69,37,50,46,67,66,67,66,12,10,16,14,7,47+2,47+2,47+2,46+2,47+2,47+2,47+2,46+2,50+2,50+2,50+2,49+2,55+2,55+2,55+2,49+2,57+2,63+2,63+2,63+2,57+2,59+2,66+2,66+2,66+2,59+2
170309,https://sofifa.com/player/170309/federico-piovaccari/20/159586,F. Piovaccari,Federico Piovaccari,34,1984-09-01,180,77,Italy,Rayo Vallecano,67,67,400000,3000,ST,Right,1,3,2,Medium/Medium,Stocky,No,640000,,ST,14,,2019-07-15,2020,,,57,66,51,59,35,69,,,,,,,Long Passer (CPU AI Only),48,67,65,58,71,59,61,49,35,61,55,59,48,69,66,67,73,43,85,58,59,41,76,53,67,78,19,39,28,9,12,5,12,7,66+2,66+2,66+2,60+2,62+2,62+2,62+2,60+2,59+2,59+2,59+2,57+2,54+2,54+2,54+2,57+2,46+2,47+2,47+2,47+2,46+2,45+2,48+2,48+2,48+2,45+2
170472,https://sofifa.com/player/170472/jonathan-parr/20/159586,J. Parr,Jonathan Parr,30,1988-10-21,182,75,Norway,Strømsgodset IF,67,67,600000,2000,LB,Left,1,4,3,Medium/Medium,Normal,Yes,750000,,LB,3,,2016-01-13,2022,,,71,56,60,65,63,71,,,,,,,Dives Into Tackles (CPU AI Only),65,57,57,64,50,63,49,53,59,64,71,71,75,63,69,58,54,89,68,54,60,63,61,55,53,64,61,66,64,6,8,11,15,7,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,67+2,64+2,64+2,64+2,67+2,66+2,63+2,63+2,63+2,66+2
170592,https://sofifa.com/player/170592/sebastian-schuppan/20/159586,S. Schuppan,Sebastian Schuppan,32,1986-07-18,187,83,Germany,FC Würzburger Kickers,67,67,500000,3000,"CB, LB",Left,1,2,2,Medium/High,Normal,No,725000,,LCB,27,,2017-07-06,2020,,,54,49,57,58,67,75,,,,,,,Injury Prone,65,42,65,61,48,58,67,65,52,56,54,54,64,64,60,62,57,76,78,50,70,66,49,40,59,61,69,66,63,6,14,9,8,7,55+2,55+2,55+2,54+2,53+2,53+2,53+2,54+2,53+2,53+2,53+2,56+2,56+2,56+2,56+2,56+2,63+2,63+2,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2
170636,https://sofifa.com/player/170636/alan-lithgow/20/159586,A. Lithgow,Alan Lithgow,31,1988-03-12,185,85,Scotland,Livingston FC,67,67,575000,3000,CB,Right,1,3,2,Medium/High,Stocky,No,1000000,,RCB,4,,2018-05-23,2020,,,55,37,46,46,65,70,,,,,,,"Inflexible, Diver, Avoids Using Weaker Foot",31,39,69,55,29,41,31,21,50,47,58,53,56,65,58,35,72,56,76,36,73,65,42,52,34,68,65,65,62,13,15,16,10,14,48+2,48+2,48+2,46+2,47+2,47+2,47+2,46+2,48+2,48+2,48+2,47+2,51+2,51+2,51+2,47+2,55+2,59+2,59+2,59+2,55+2,57+2,65+2,65+2,65+2,57+2
171490,https://sofifa.com/player/171490/simone-aresti/20/159586,S. Aresti,Simone Aresti,33,1986-03-15,189,78,Italy,Cagliari,67,67,400000,8000,GK,Right,1,2,1,Medium/Medium,Normal,No,680000,,SUB,20,,2018-07-05,2020,,,,,,,,,66,65,61,65,38,69,,19,12,18,36,14,11,12,19,37,22,35,40,61,63,48,46,67,26,53,18,15,20,11,38,17,51,17,18,14,66,65,61,69,65,,,,,,,,,,,,,,,,,,,,,,,,,,
171721,https://sofifa.com/player/171721/romano-perticone/20/159586,R. Perticone,Romano Perticone,32,1986-08-13,184,76,Italy,US Salernitana 1919,67,67,500000,2000,"CB, LB",Right,1,3,2,Medium/High,Normal,No,800000,,CB,29,,2018-07-25,2020,,,49,42,52,48,64,75,,,,,,,,53,34,68,66,34,32,52,44,55,62,50,48,71,66,67,52,79,79,75,59,68,63,23,26,35,60,63,64,67,9,7,11,6,7,48+2,48+2,48+2,47+2,45+2,45+2,45+2,47+2,47+2,47+2,47+2,48+2,53+2,53+2,53+2,48+2,61+2,63+2,63+2,63+2,61+2,62+2,66+2,66+2,66+2,62+2
172561,https://sofifa.com/player/172561/michael-lumb/20/159586,M. Lumb,Michael Lumb,31,1988-01-09,177,79,Denmark,AC Horsens,67,67,550000,4000,LB,Left,1,3,2,High/Medium,Normal,No,688000,,LB,5,,2018-08-31,2021,,,68,55,63,64,64,74,,,,,,,Inflexible,66,48,60,65,58,62,68,65,63,65,69,68,70,67,72,72,65,74,73,58,78,65,62,55,30,69,65,65,64,15,15,9,10,13,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2
172780,https://sofifa.com/player/172780/brett-pitman/20/159586,B. Pitman,Brett Pitman,31,1988-01-31,183,70,England,Portsmouth,67,67,675000,5000,"ST, CAM",Right,1,4,2,Medium/Low,Stocky,No,1200000,,SUB,8,,2017-07-14,2020,,,48,70,60,61,29,65,,,,,,,Long Throw-in,57,71,73,58,65,60,67,67,62,63,47,49,54,63,74,70,59,51,74,66,63,25,74,63,72,68,25,20,30,14,12,9,8,11,66+2,66+2,66+2,61+2,63+2,63+2,63+2,61+2,62+2,62+2,62+2,60+2,57+2,57+2,57+2,60+2,44+2,46+2,46+2,46+2,44+2,42+2,43+2,43+2,43+2,42+2
172825,https://sofifa.com/player/172825/rodrigo-lopez/20/159586,R. López,Rodrigo López Alvarez,32,1987-05-10,172,65,Mexico,Tiburones Rojos de Veracruz,67,67,575000,3000,CM,Right,1,3,3,Medium/Medium,Lean,No,949000,,SUB,8,,2019-01-01,2019,,,67,60,68,69,44,47,,,,,,,,53,66,50,74,47,67,66,62,73,73,65,69,69,65,75,60,45,57,41,50,49,55,65,72,59,50,50,30,36,10,11,8,12,7,62+2,62+2,62+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,56+2,57+2,57+2,57+2,56+2,53+2,47+2,47+2,47+2,53+2
173337,https://sofifa.com/player/173337/yasuyuki-konno/20/159586,Y. Konno,今野 泰幸,36,1983-01-25,178,73,Japan,Júbilo Iwata,67,67,160000,2000,"CDM, CM, CB",Right,2,3,2,Medium/Medium,Normal,Yes,200000,,CDM,2,,2019-07-17,2024,,,32,50,64,52,67,69,,,,,,,,57,53,70,75,39,46,30,31,69,57,30,33,57,56,60,46,68,60,73,59,70,67,44,67,29,76,65,67,67,11,12,9,15,14,53+2,53+2,53+2,52+2,52+2,52+2,52+2,52+2,57+2,57+2,57+2,54+2,62+2,62+2,62+2,54+2,59+2,66+2,66+2,66+2,59+2,60+2,66+2,66+2,66+2,60+2
173671,https://sofifa.com/player/173671/kyle-mcfadzean/20/159586,K. McFadzean,Kyle John McFadzean,32,1987-02-28,185,85,England,Coventry City,67,67,500000,4000,CB,Right,1,2,2,Medium/High,Stocky,No,875000,,RCB,5,,2019-07-01,2021,,,44,37,42,45,66,76,,,,,,,"Leadership, Long Passer (CPU AI Only)",20,35,65,52,28,43,22,41,45,49,39,48,33,56,50,51,67,64,82,33,80,71,20,47,36,48,65,66,63,11,13,11,6,6,45+2,45+2,45+2,40+2,42+2,42+2,42+2,40+2,43+2,43+2,43+2,42+2,49+2,49+2,49+2,42+2,53+2,60+2,60+2,60+2,53+2,56+2,66+2,66+2,66+2,56+2
173673,https://sofifa.com/player/173673/stephen-quinn/20/159586,S. Quinn,Stephen Quinn,33,1986-04-01,168,60,Republic of Ireland,Burton Albion,67,67,375000,4000,"CDM, CM",Left,1,2,3,Medium/Medium,Lean,Yes,656000,,CDM,7,,2018-08-22,2020,,,62,61,66,70,62,65,,,,,,,Power Free-Kick,64,58,53,70,68,68,64,65,64,70,67,58,77,65,82,65,84,65,60,61,74,66,64,65,58,70,58,64,65,13,6,6,8,9,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2
173834,https://sofifa.com/player/173834/neal-eardley/20/159586,N. Eardley,Neal  Eardley,30,1988-11-06,180,74,Wales,Lincoln City,67,67,600000,4000,RB,Right,1,3,2,High/Medium,Normal,No,1100000,,RB,23,,2017-08-03,2020,,,62,50,62,62,66,67,,,,,,,"Inflexible, Dives Into Tackles (CPU AI Only)",69,43,59,63,49,57,67,65,63,63,59,65,74,63,76,59,75,78,63,56,59,66,49,52,61,64,70,66,64,6,9,8,7,10,55+2,55+2,55+2,58+2,56+2,56+2,56+2,58+2,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,66+2,64+2,64+2,64+2,66+2,65+2,64+2,64+2,64+2,65+2
173859,https://sofifa.com/player/173859/sam-baldock/20/159586,S. Baldock,Sam Baldock,30,1989-03-15,170,67,England,Reading,67,67,725000,8000,ST,Right,1,4,3,High/Medium,Lean,Yes,1400000,,RES,9,,2018-07-30,2021,,,73,66,53,68,36,61,,,,,,,,48,67,58,58,63,65,63,58,37,68,74,72,75,65,81,64,61,79,58,66,47,35,70,55,68,62,43,26,28,8,14,13,8,14,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,52+2,48+2,48+2,48+2,52+2,50+2,44+2,44+2,44+2,50+2
173891,https://sofifa.com/player/173891/lucas-akins/20/159586,L. Akins,Lucas Akins,30,1989-02-25,185,79,England,Burton Albion,67,67,725000,5000,"ST, RB, RM",Right,1,3,3,Medium/Medium,Normal,No,1300000,,RM,10,,2014-06-18,2021,,,74,66,59,66,59,78,,,,,,,Early Crosser,65,65,58,62,54,66,58,47,56,64,75,74,72,61,68,70,71,82,80,67,72,60,64,54,60,50,59,59,58,11,12,12,6,11,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,63+2,63+2,63+2,65+2,61+2,61+2,61+2,65+2,64+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,63+2,63+2
173895,https://sofifa.com/player/173895/simon-eastwood/20/159586,S. Eastwood,Simon Eastwood,30,1989-06-26,188,90,England,Oxford United,67,67,525000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,919000,,GK,1,,2016-07-01,2021,,,,,,,,,65,60,62,71,50,67,,15,13,15,23,15,14,18,19,29,19,48,52,62,67,44,47,64,40,68,13,41,27,16,31,23,46,24,16,13,65,60,62,67,71,,,,,,,,,,,,,,,,,,,,,,,,,,
176357,https://sofifa.com/player/176357/john-mousinho/20/159586,J. Mousinho,John Mousinho,33,1986-04-30,186,79,England,Oxford United,67,67,375000,4000,"CDM, CB",Right,1,3,2,Medium/Medium,Normal,No,656000,,LCB,15,,2017-08-31,2020,,,53,55,59,63,67,78,,,,,,,,52,51,64,63,55,61,46,54,62,64,51,54,68,63,67,62,66,78,80,55,74,65,60,60,61,61,66,69,67,15,13,11,16,8,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,60+2,60+2,60+2,59+2,63+2,63+2,63+2,59+2,63+2,66+2,66+2,66+2,63+2,63+2,67+2,67+2,67+2,63+2
176380,https://sofifa.com/player/176380/david-ferreira/20/159586,D. Ferreira,David Arturo Ferreira Rico,39,1979-08-09,166,70,Colombia,Unión Magdalena,67,67,210000,1000,CAM,Right,1,4,3,Medium/Medium,Normal,No,284000,,SUB,28,,2018-01-05,2022,,,54,60,70,69,51,42,,,,,,,"Finesse Shot, Crowd Favourite",70,57,52,70,62,68,75,73,68,68,47,60,68,70,80,63,66,31,35,61,67,32,62,68,76,71,58,60,36,11,13,14,7,13,60+2,60+2,60+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,63+2,54+2,56+2,56+2,56+2,54+2,52+2,52+2,52+2,52+2,52+2
176907,https://sofifa.com/player/176907/cristian-canio/20/159586,C. Canío,Cristian Eduardo Canío Manosalva,38,1981-05-31,176,75,Chile,Coquimbo Unido,67,67,260000,1000,"CAM, CF, ST",Right,1,4,3,Medium/Low,Normal,No,351000,,ST,7,,2019-01-01,2020,,,41,62,69,69,36,57,,,,,,,"Selfish, Crowd Favourite",57,65,47,73,53,70,78,75,66,70,33,47,69,58,55,57,63,46,67,59,46,36,70,70,66,75,35,32,41,16,13,12,11,15,61+2,61+2,61+2,63+2,64+2,64+2,64+2,63+2,66+2,66+2,66+2,62+2,63+2,63+2,63+2,62+2,49+2,52+2,52+2,52+2,49+2,46+2,45+2,45+2,45+2,46+2
177083,https://sofifa.com/player/177083/robert-strauss/20/159586,R. Strauß,Robert Strauß,32,1986-10-07,175,70,Germany,1. FC Heidenheim 1846,67,67,475000,5000,RB,Right,1,3,2,Medium/Medium,Lean,No,760000,,SUB,29,,2012-01-01,2020,,,72,53,59,64,65,63,,,,,,,"Injury Prone, Leadership",64,46,52,61,49,60,53,62,53,64,75,69,77,63,79,67,81,75,57,54,60,67,52,55,62,64,65,66,68,11,9,9,14,10,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,61+2,59+2,59+2,59+2,61+2,66+2,63+2,63+2,63+2,66+2,66+2,63+2,63+2,63+2,66+2
177294,https://sofifa.com/player/177294/dean-furman/20/159586,D. Furman,Dean Furman,31,1988-06-22,183,73,South Africa,South Africa,67,67,0,0,"CM, CDM",Right,1,3,3,Medium/High,Normal,No,,,,,,,,RCM,15,69,62,65,66,62,79,,,,,,,Avoids Using Weaker Foot,58,60,36,67,58,65,49,57,68,67,68,69,71,59,66,72,72,91,72,69,83,48,41,72,44,65,70,69,68,9,11,16,6,10,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,64+2,65+2,67+2,67+2,67+2,65+2,64+2,63+2,63+2,63+2,64+2
