ps_id,region_name,subregion_name,Baburin Sergei Nikolaevich,Grudinin Pavel Nikolaevich,Zhirinovskiy Vladimir Volfovich,Putin Vladimir Vladimirovich,Sobchak Ksenia Anatolyevna,Suraikin Maksim Aleksandrovich,Titov Boris Yurievich,Yavlinskiy Gregory Alekseivich,Number of ballot papers in ballot boxes,Number of valid ballot papers,Number of voters enlisted,Number of ballot papers in portable ballot boxes,Number of ballot papers given inside the polling station,Number of ballot papers given outside the polling station,Number of ballot papers given for advance voting,Number of excessive ballot papers,Number of ballot papers acquired at the polling station,Number of invalid ballot papers,Number of unused ballot papers,Number of lost ballot papers
121,Kurganskaa oblast_,Vostocnaa,8,174,55,730,34,6,10,14,1011,1031,1635,29,1011,29,0,0,1600,9,560,0
122,Kurganskaa oblast_,Vostocnaa,5,115,65,612,32,6,15,13,829,863,1400,39,829,39,0,0,1350,5,482,0
123,Kurganskaa oblast_,Vostocnaa,14,125,49,577,26,10,9,18,814,828,1252,24,814,24,0,0,1200,10,362,0
124,Kurganskaa oblast_,Vostocnaa,9,176,94,900,19,15,8,14,1183,1235,2021,63,1183,63,0,0,2000,11,754,0
125,Kurganskaa oblast_,Vostocnaa,7,145,62,650,20,14,17,17,915,932,1661,26,916,26,0,0,1700,9,758,0
126,Kurganskaa oblast_,Vostocnaa,8,160,67,611,28,7,11,10,831,902,1698,89,832,89,0,0,1600,18,679,0
127,Kurganskaa oblast_,Vostocnaa,11,249,137,1434,19,9,17,10,1847,1886,2810,52,1847,52,0,0,2300,13,401,0
128,Kurganskaa oblast_,Vostocnaa,4,115,67,570,7,3,5,3,756,774,1467,24,756,24,0,0,1400,6,620,0
129,Kurganskaa oblast_,Vostocnaa,7,108,90,750,8,11,4,4,642,982,1530,349,642,349,0,0,1200,9,209,0
131,Kurganskaa oblast_,Vostocnaa,6,141,88,658,7,7,1,4,898,912,1726,17,898,17,0,0,1700,3,785,0
132,Kurganskaa oblast_,Vostocnaa,3,123,48,618,26,4,10,21,830,853,1318,30,830,30,0,0,1300,7,440,0
134,Kurganskaa oblast_,Vostocnaa,7,121,105,598,5,4,2,7,837,849,1786,15,837,15,0,0,1750,3,898,0
137,Kurganskaa oblast_,Vostocnaa,5,81,63,504,8,3,2,4,654,670,1280,21,654,21,0,0,1350,5,675,0
1103,Kurganskaa oblast_,Vostocnaa,6,72,47,362,7,2,2,4,474,502,1035,28,474,28,0,0,1000,0,498,0
1128,Kurganskaa oblast_,Vostocnaa,4,98,77,482,8,4,1,6,661,680,1403,23,661,23,0,0,1400,4,716,0
1181,Kurganskaa oblast_,Vostocnaa,2,36,24,206,3,3,0,1,183,275,281,93,183,93,0,0,300,1,24,0
1182,Kurganskaa oblast_,Vostocnaa,3,25,28,149,1,2,2,1,161,211,219,52,161,52,0,0,250,2,37,0
1183,Kurganskaa oblast_,Vostocnaa,1,17,10,100,1,1,2,0,134,132,134,0,134,0,0,0,150,2,16,0
1184,Kurganskaa oblast_,Vostocnaa,2,43,27,271,9,3,1,0,236,356,368,122,236,122,0,0,400,2,42,0
1185,Kurganskaa oblast_,Vostocnaa,9,141,74,574,11,5,2,6,805,822,1759,25,809,25,0,0,1700,8,866,0
535,Kurskaa oblast_,Korenevskaa,9,90,103,731,7,9,5,1,925,955,1525,42,925,42,0,0,1400,12,433,0
536,Kurskaa oblast_,Korenevskaa,9,200,140,1110,17,10,3,5,1453,1494,2158,59,1453,59,0,0,2000,18,488,0
537,Kurskaa oblast_,Korenevskaa,4,66,51,409,9,2,2,1,491,544,821,60,491,60,0,0,800,7,249,0
538,Kurskaa oblast_,Korenevskaa,0,52,61,369,3,2,1,3,458,491,766,36,458,36,0,0,700,3,206,0
539,Kurskaa oblast_,Korenevskaa,0,16,5,178,0,0,2,0,170,201,315,35,170,35,0,0,300,4,95,0
540,Kurskaa oblast_,Korenevskaa,0,2,4,57,1,0,0,0,54,64,102,10,54,10,0,0,90,0,26,0
541,Kurskaa oblast_,Korenevskaa,0,6,2,134,0,0,0,0,132,142,197,10,132,10,0,0,180,0,38,0
542,Kurskaa oblast_,Korenevskaa,1,5,13,64,1,0,0,1,66,85,146,21,66,21,0,0,130,2,43,0
543,Kurskaa oblast_,Korenevskaa,1,31,25,227,3,1,1,0,248,289,444,42,248,42,0,0,400,1,110,0
544,Kurskaa oblast_,Korenevskaa,4,62,67,511,5,2,2,4,600,657,883,69,600,69,0,0,800,12,131,0
545,Kurskaa oblast_,Korenevskaa,2,48,78,493,2,2,5,2,570,632,914,74,570,74,0,0,850,12,206,0
546,Kurskaa oblast_,Korenevskaa,1,11,24,128,1,1,0,2,159,168,214,10,159,10,0,0,200,1,31,0
547,Kurskaa oblast_,Korenevskaa,3,16,7,143,0,3,0,0,131,172,206,41,131,41,0,0,200,0,28,0
548,Kurskaa oblast_,Korenevskaa,0,12,16,268,3,1,0,0,263,300,429,40,263,40,0,0,400,3,97,0
549,Kurskaa oblast_,Korenevskaa,1,21,25,316,2,0,0,0,297,365,633,70,297,70,0,0,550,2,183,0
550,Kurskaa oblast_,Korenevskaa,2,19,24,333,1,2,1,1,341,383,602,43,341,43,0,0,550,1,166,0
551,Kurskaa oblast_,Korenevskaa,3,19,10,217,1,1,1,0,214,252,372,40,214,40,0,0,350,2,96,0
552,Kurskaa oblast_,Korenevskaa,0,41,24,364,0,7,0,0,316,436,620,121,316,121,0,0,580,1,143,0
553,Kurskaa oblast_,Korenevskaa,4,7,14,104,2,0,0,0,100,131,185,34,100,34,0,0,150,3,16,0
554,Kurskaa oblast_,Korenevskaa,0,18,29,215,1,1,1,0,238,265,434,31,238,31,0,0,400,4,131,0
555,Kurskaa oblast_,Korenevskaa,1,5,10,83,0,0,0,0,84,99,150,15,84,15,0,0,140,0,41,0
556,Kurskaa oblast_,Korenevskaa,1,20,22,171,2,2,0,1,179,219,394,43,179,43,0,0,350,3,128,0
557,Kurskaa oblast_,Korenevskaa,1,40,35,314,2,0,1,0,338,393,627,57,338,57,0,0,600,2,205,0
558,Kurskaa oblast_,Korenevskaa,0,23,10,230,1,2,0,0,243,266,417,24,243,24,0,0,400,1,133,0
559,Kurskaa oblast_,Korenevskaa,0,9,7,111,2,0,0,0,112,129,229,17,112,17,0,0,200,0,71,0
560,Kurskaa oblast_,Korenevskaa,2,18,29,276,1,2,1,0,254,329,541,82,254,82,0,0,500,7,164,0
1,Kurskaa oblast_,Jeleznodorojnaa,8,104,51,896,16,13,9,3,1054,1100,1904,57,1055,57,0,0,1767,11,655,0
2,Kurskaa oblast_,Jeleznodorojnaa,5,128,62,845,22,10,4,10,1038,1086,1898,58,1041,58,0,0,1740,10,641,0
3,Kurskaa oblast_,Jeleznodorojnaa,7,63,57,624,13,4,1,5,721,774,1383,64,721,64,0,0,1234,11,449,0
4,Kurskaa oblast_,Jeleznodorojnaa,13,154,83,1115,19,7,14,9,1395,1414,2463,30,1395,30,0,0,2263,11,838,0
5,Kurskaa oblast_,Jeleznodorojnaa,10,92,46,578,15,4,6,4,717,755,1311,44,717,44,0,0,1184,6,423,0
6,Kurskaa oblast_,Jeleznodorojnaa,7,51,40,570,9,4,2,4,648,687,1388,47,648,47,0,0,1257,8,562,0
7,Kurskaa oblast_,Jeleznodorojnaa,9,173,73,1155,24,11,14,11,1428,1470,2446,52,1428,52,0,0,2237,10,757,0
8,Kurskaa oblast_,Jeleznodorojnaa,3,75,40,547,14,4,4,0,660,687,1062,33,660,33,0,0,928,6,235,0
9,Kurskaa oblast_,Jeleznodorojnaa,5,121,58,835,13,4,11,8,1031,1055,1793,41,1031,41,0,0,1648,17,576,0
10,Kurskaa oblast_,Jeleznodorojnaa,11,130,82,984,11,4,3,3,1172,1228,2139,64,1172,64,0,0,1922,8,686,0
11,Kurskaa oblast_,Jeleznodorojnaa,4,123,58,1038,13,4,4,14,1187,1258,2076,79,1187,79,0,0,1857,8,591,0
12,Kurskaa oblast_,Jeleznodorojnaa,6,120,62,850,6,4,8,5,1005,1061,1976,68,1005,71,0,0,1810,12,734,0
13,Kurskaa oblast_,Jeleznodorojnaa,6,84,61,658,11,2,4,6,800,832,1392,38,800,38,0,0,1258,6,420,0
14,Kurskaa oblast_,Jeleznodorojnaa,4,133,66,887,13,8,9,7,1087,1127,1893,53,1087,53,0,0,1740,13,600,0
15,Kurskaa oblast_,Jeleznodorojnaa,7,126,66,820,9,8,7,8,989,1051,1823,67,989,67,0,0,1673,5,617,0
16,Kurskaa oblast_,Jeleznodorojnaa,13,102,48,820,20,8,7,6,990,1024,1806,39,990,39,0,0,1669,5,640,0
17,Kurskaa oblast_,Jeleznodorojnaa,15,119,63,953,15,11,3,8,1177,1187,1963,27,1177,27,0,0,1774,17,570,0
18,Kurskaa oblast_,Jeleznodorojnaa,8,137,62,948,10,7,9,10,1164,1191,1847,35,1164,35,0,0,1676,8,477,0
19,Kurskaa oblast_,Jeleznodorojnaa,11,125,62,1018,18,5,4,3,1133,1246,2240,123,1133,123,0,0,2045,10,789,0
20,Kurskaa oblast_,Jeleznodorojnaa,4,105,55,770,10,7,4,3,927,958,1895,39,927,39,0,0,1787,8,821,0
21,Kurskaa oblast_,Jeleznodorojnaa,3,78,49,673,9,7,6,4,781,829,1519,56,781,56,0,0,1405,8,568,0
22,Kurskaa oblast_,Jeleznodorojnaa,5,121,81,875,9,9,9,8,1037,1117,2050,90,1037,90,0,0,1852,10,725,0
23,Kurskaa oblast_,Jeleznodorojnaa,12,111,75,909,11,5,6,5,1063,1134,2028,86,1063,86,0,0,1906,15,757,0
24,Kurskaa oblast_,Jeleznodorojnaa,8,91,80,1016,17,11,11,7,1160,1241,2207,91,1160,91,0,0,1975,10,724,0
25,Kurskaa oblast_,Jeleznodorojnaa,3,54,39,639,8,4,3,6,691,756,1570,69,691,69,0,0,1471,4,711,0
26,Kurskaa oblast_,Jeleznodorojnaa,5,73,46,545,6,3,2,3,636,683,1300,56,636,56,0,0,1193,9,501,0
27,Kurskaa oblast_,Jeleznodorojnaa,6,36,30,267,5,3,5,0,291,352,598,67,291,67,0,0,513,6,155,0
28,Kurskaa oblast_,Jeleznodorojnaa,12,128,77,942,21,4,7,10,1151,1201,1880,61,1151,61,0,0,1734,11,522,0
29,Kurskaa oblast_,Jeleznodorojnaa,14,176,89,1187,26,7,16,10,1465,1525,2513,67,1465,67,0,0,2326,7,794,0
30,Kurskaa oblast_,Jeleznodorojnaa,0,5,2,88,1,0,1,0,89,97,97,8,89,8,0,0,150,0,53,0
31,Kurskaa oblast_,Jeleznodorojnaa,7,145,40,781,11,16,7,8,1004,1015,1553,21,1005,21,0,0,1387,10,361,0
32,Kurskaa oblast_,Jeleznodorojnaa,0,6,0,45,0,1,0,0,0,52,52,52,0,52,0,0,150,0,98,0
1155,Kurskaa oblast_,Jeleznodorojnaa,0,19,7,132,6,0,1,2,167,167,167,0,167,0,0,0,400,0,233,0
33,Kurskaa oblast_,Sejmskaa,7,77,58,736,11,3,4,0,828,896,2015,79,828,79,0,0,1850,11,943,0
34,Kurskaa oblast_,Sejmskaa,7,147,73,941,12,3,7,7,1178,1197,1937,32,1178,32,0,0,1800,13,590,0
35,Kurskaa oblast_,Sejmskaa,3,35,24,417,5,2,2,1,438,489,949,52,438,52,0,0,900,1,410,0
36,Kurskaa oblast_,Sejmskaa,3,82,52,663,10,10,3,9,800,832,1586,39,801,39,0,0,1500,7,660,0
37,Kurskaa oblast_,Sejmskaa,10,79,45,737,8,10,5,10,866,904,1572,45,866,45,0,0,1450,7,539,0
38,Kurskaa oblast_,Sejmskaa,12,107,74,979,16,5,6,18,1162,1217,2080,66,1162,66,0,0,1900,11,672,0
39,Kurskaa oblast_,Sejmskaa,4,64,49,464,2,6,5,4,581,598,1043,22,581,22,0,0,1050,5,447,0
40,Kurskaa oblast_,Sejmskaa,6,83,46,695,15,4,5,6,845,860,1700,23,845,23,0,0,1450,8,582,0
41,Kurskaa oblast_,Sejmskaa,14,189,58,1157,24,7,13,6,1425,1468,2606,53,1427,53,0,0,2400,10,920,0
42,Kurskaa oblast_,Sejmskaa,5,129,68,935,18,5,15,10,1136,1185,2036,59,1136,59,0,0,1900,10,705,0
43,Kurskaa oblast_,Sejmskaa,7,132,91,1073,21,8,6,20,1307,1358,2368,59,1307,59,0,0,2200,8,834,0
44,Kurskaa oblast_,Sejmskaa,8,122,44,853,9,10,6,14,1033,1066,1804,45,1034,45,0,0,1650,12,571,0
45,Kurskaa oblast_,Sejmskaa,12,134,86,953,17,13,9,12,1133,1236,2178,111,1134,111,0,0,2050,8,805,0
46,Kurskaa oblast_,Sejmskaa,16,138,67,1021,17,17,9,13,1259,1298,2155,50,1259,50,0,0,2050,11,741,0
47,Kurskaa oblast_,Sejmskaa,6,124,76,906,22,8,5,6,1116,1153,1992,42,1116,42,0,0,1800,5,642,0
48,Kurskaa oblast_,Sejmskaa,15,155,111,1228,23,9,4,8,1523,1553,2478,41,1523,41,0,0,2100,11,536,0
49,Kurskaa oblast_,Sejmskaa,13,84,53,890,14,13,12,11,1068,1090,1747,34,1068,34,0,0,1550,12,448,0
50,Kurskaa oblast_,Sejmskaa,4,62,28,475,10,7,1,7,562,594,1115,34,563,34,0,0,1100,2,503,0
51,Kurskaa oblast_,Sejmskaa,2,58,31,467,11,6,4,5,545,584,1012,40,545,40,0,0,900,1,315,0
52,Kurskaa oblast_,Sejmskaa,5,133,76,971,13,4,12,4,1156,1218,2036,74,1156,74,0,0,1850,12,620,0
53,Kurskaa oblast_,Sejmskaa,3,97,47,860,9,2,2,3,992,1023,1816,39,992,39,0,0,1750,8,719,0
54,Kurskaa oblast_,Sejmskaa,6,113,89,1111,14,9,9,8,1324,1359,2235,41,1325,41,0,0,2100,6,734,0
55,Kurskaa oblast_,Sejmskaa,7,68,58,621,3,4,6,1,700,768,1272,73,700,73,0,0,1200,5,427,0
56,Kurskaa oblast_,Sejmskaa,9,118,53,716,11,13,3,6,921,929,1607,20,921,20,0,0,1500,12,559,0
57,Kurskaa oblast_,Sejmskaa,7,103,68,794,14,8,5,8,956,1007,1860,59,956,59,0,0,1750,8,735,0
58,Kurskaa oblast_,Sejmskaa,9,97,71,866,14,10,8,11,1066,1086,1822,30,1066,30,0,0,1700,10,604,0
59,Kurskaa oblast_,Sejmskaa,4,110,66,855,19,8,8,10,1058,1080,1783,30,1058,30,0,0,1650,8,562,0
60,Kurskaa oblast_,Sejmskaa,3,98,77,817,11,3,5,10,970,1024,2071,65,970,65,0,0,1950,11,915,0
61,Kurskaa oblast_,Sejmskaa,4,62,56,554,9,0,2,7,676,694,1249,22,676,22,0,0,1200,4,502,0
62,Kurskaa oblast_,Sejmskaa,3,83,48,661,8,4,7,6,807,820,1370,19,807,19,0,0,1300,6,474,0
63,Kurskaa oblast_,Sejmskaa,5,84,52,741,4,2,6,9,875,903,1484,36,875,36,0,0,1350,8,439,0
64,Kurskaa oblast_,Sejmskaa,10,166,102,1149,22,12,4,16,1455,1481,2444,40,1455,40,0,0,2300,14,805,0
65,Kurskaa oblast_,Sejmskaa,5,99,50,806,16,4,3,9,972,992,1610,29,972,29,0,0,1500,9,499,0
66,Kurskaa oblast_,Sejmskaa,5,83,64,801,13,5,5,8,949,984,1632,41,949,41,0,0,1500,6,510,0
67,Kurskaa oblast_,Sejmskaa,9,110,94,1132,15,9,9,11,1374,1389,2236,35,1374,35,0,0,2050,20,641,0
68,Kurskaa oblast_,Sejmskaa,10,117,66,816,20,9,5,9,1030,1052,1783,29,1031,29,0,0,1700,7,640,0
69,Kurskaa oblast_,Sejmskaa,1,78,43,667,10,4,4,4,792,811,1487,26,792,26,0,0,1400,7,582,0
70,Kurskaa oblast_,Sejmskaa,7,132,88,959,14,1,7,17,1205,1225,2013,33,1205,33,0,0,1800,13,562,0
71,Kurskaa oblast_,Sejmskaa,4,70,34,512,10,2,4,2,625,638,1143,22,625,22,0,0,1000,9,353,0
72,Kurskaa oblast_,Sejmskaa,5,92,73,681,6,0,3,6,847,866,1435,31,847,31,0,0,1350,12,472,0
73,Kurskaa oblast_,Sejmskaa,9,101,52,821,11,10,2,8,908,1014,1709,112,908,112,0,0,1600,6,580,0
74,Kurskaa oblast_,Sejmskaa,5,95,62,907,15,8,10,3,1089,1105,2021,28,1089,28,0,0,1800,12,683,0
75,Kurskaa oblast_,Sejmskaa,13,111,73,1086,13,13,6,2,1248,1317,2386,81,1248,81,0,0,2200,12,871,0
76,Kurskaa oblast_,Sejmskaa,7,115,65,1075,9,12,6,7,1260,1296,2152,46,1260,46,0,0,2000,10,694,0
77,Kurskaa oblast_,Sejmskaa,10,190,94,1462,18,9,3,7,1777,1793,2984,30,1777,30,0,0,2700,14,893,0
78,Kurskaa oblast_,Sejmskaa,12,105,65,1026,4,10,7,7,1192,1236,2283,59,1192,59,0,0,2100,15,849,0
79,Kurskaa oblast_,Sejmskaa,5,45,26,366,3,3,3,0,388,451,859,65,388,65,0,0,800,2,347,0
80,Kurskaa oblast_,Sejmskaa,3,124,57,741,6,7,2,1,918,941,1919,26,918,26,0,0,1800,3,856,0
81,Kurskaa oblast_,Sejmskaa,4,92,39,762,5,9,8,4,876,923,1707,52,876,52,0,0,1550,5,622,0
82,Kurskaa oblast_,Sejmskaa,7,79,46,814,9,9,8,3,881,975,1863,99,881,99,0,0,1700,5,720,0
83,Kurskaa oblast_,Sejmskaa,4,93,57,931,11,9,6,11,1077,1122,2169,48,1077,48,0,0,2000,3,875,0
84,Kurskaa oblast_,Sejmskaa,8,93,73,825,6,5,5,1,942,1016,2031,81,942,81,0,0,1850,7,827,0
85,Kurskaa oblast_,Sejmskaa,8,113,67,931,6,8,4,7,1113,1144,1949,36,1113,36,0,0,1800,5,651,0
86,Kurskaa oblast_,Sejmskaa,8,63,43,525,9,2,5,5,646,660,1351,21,646,21,0,0,1250,7,583,0
87,Kurskaa oblast_,Sejmskaa,2,61,40,674,18,2,5,3,753,805,1428,57,753,57,0,0,1300,5,490,0
88,Kurskaa oblast_,Sejmskaa,14,158,90,1111,10,6,6,8,1386,1403,2225,23,1386,23,0,0,2050,6,641,0
89,Kurskaa oblast_,Sejmskaa,1,115,62,1073,13,7,6,3,1270,1280,2054,21,1270,21,0,0,1900,11,609,0
90,Kurskaa oblast_,Sejmskaa,4,41,38,451,10,4,1,3,549,552,1126,8,549,8,0,0,1050,5,493,0
91,Kurskaa oblast_,Sejmskaa,6,114,72,893,18,7,8,5,1110,1123,2074,21,1110,21,0,0,1900,8,769,0
92,Kurskaa oblast_,Sejmskaa,10,167,61,1129,24,7,8,6,1379,1412,2362,47,1379,47,0,0,2200,14,774,0
93,Kurskaa oblast_,Sejmskaa,6,124,82,1112,10,9,10,11,1326,1364,2469,47,1326,47,0,0,2300,9,927,0
94,Kurskaa oblast_,Sejmskaa,7,67,45,809,4,4,5,5,797,946,1891,161,797,161,0,0,1750,12,792,0
95,Kurskaa oblast_,Sejmskaa,5,79,55,767,8,4,5,6,936,929,939,0,936,0,0,0,1000,7,64,0
96,Kurskaa oblast_,Sejmskaa,1,6,6,74,1,0,0,0,88,88,88,0,88,0,0,0,100,0,12,0
97,Kurskaa oblast_,Sejmskaa,2,25,21,233,3,0,0,0,285,284,285,0,285,0,0,0,300,1,15,0
98,Kurskaa oblast_,Sejmskaa,0,13,5,149,1,0,0,1,169,169,172,0,169,0,0,0,169,0,0,0
99,Kurskaa oblast_,Zentral_naa,4,70,48,557,8,1,4,3,683,695,1159,18,683,18,0,0,1000,6,299,0
100,Kurskaa oblast_,Zentral_naa,4,61,17,336,10,0,1,6,430,435,723,15,430,15,0,0,600,10,155,0
101,Kurskaa oblast_,Zentral_naa,12,208,87,1251,27,8,11,14,1587,1618,2600,43,1587,43,0,0,2150,12,520,0
102,Kurskaa oblast_,Zentral_naa,9,190,105,1310,27,10,9,14,1657,1674,2617,34,1657,34,0,0,2400,17,709,0
103,Kurskaa oblast_,Zentral_naa,9,87,34,480,5,2,2,4,612,623,1057,14,612,14,0,0,900,3,274,0
104,Kurskaa oblast_,Zentral_naa,14,131,70,1010,23,8,8,7,1240,1271,2059,42,1240,42,0,0,1400,11,118,0
105,Kurskaa oblast_,Zentral_naa,14,174,76,1255,17,6,6,28,1508,1576,2748,80,1508,80,0,0,2700,12,1112,0
106,Kurskaa oblast_,Zentral_naa,10,131,42,785,19,12,14,14,1010,1027,1825,31,1010,31,0,0,1800,14,759,0
107,Kurskaa oblast_,Zentral_naa,16,124,68,877,22,11,10,15,1071,1143,1800,82,1071,82,0,0,1400,10,247,0
108,Kurskaa oblast_,Zentral_naa,11,110,207,1105,67,12,11,8,1077,1531,1988,479,1077,479,0,0,1570,25,14,0
109,Kurskaa oblast_,Zentral_naa,5,54,27,387,5,3,4,1,458,486,1043,31,458,31,0,0,900,3,411,0
110,Kurskaa oblast_,Zentral_naa,4,56,32,582,18,5,2,5,675,704,1215,33,675,33,0,0,1000,4,292,0
111,Kurskaa oblast_,Zentral_naa,8,160,60,1013,19,5,9,12,1263,1286,2243,30,1263,30,0,0,2000,7,707,0
112,Kurskaa oblast_,Zentral_naa,11,147,56,917,22,4,14,8,1144,1179,2066,39,1144,39,0,0,2000,4,817,0
113,Kurskaa oblast_,Zentral_naa,3,53,35,354,7,2,6,2,442,462,896,21,442,21,0,0,800,1,337,0
114,Kurskaa oblast_,Zentral_naa,7,120,50,724,13,8,7,11,907,940,1765,43,907,43,0,0,1700,10,750,0
115,Kurskaa oblast_,Zentral_naa,5,135,55,996,12,10,9,5,1166,1227,2307,74,1166,74,0,0,1900,13,660,0
116,Kurskaa oblast_,Zentral_naa,2,142,46,850,10,5,7,6,1006,1068,1873,64,1006,64,0,0,1800,2,730,0
117,Kurskaa oblast_,Zentral_naa,12,161,40,854,24,4,9,10,1092,1114,1702,25,1092,25,0,0,1500,3,383,0
118,Kurskaa oblast_,Zentral_naa,5,151,71,1064,22,13,8,6,1319,1340,2370,31,1319,31,0,0,1900,10,550,0
119,Kurskaa oblast_,Zentral_naa,11,180,93,1122,26,4,12,8,1394,1456,2341,73,1394,73,0,0,2300,11,833,0
120,Kurskaa oblast_,Zentral_naa,7,76,42,565,11,2,5,2,697,710,1273,23,697,23,0,0,1000,10,280,0
121,Kurskaa oblast_,Zentral_naa,2,25,36,329,4,1,1,0,394,398,822,6,394,6,0,0,700,2,300,0
122,Kurskaa oblast_,Zentral_naa,13,162,70,1077,12,10,7,15,1333,1366,2098,46,1333,46,0,0,2050,13,671,0
123,Kurskaa oblast_,Zentral_naa,12,156,88,1099,18,7,6,11,1364,1397,2369,46,1364,46,0,0,2250,13,840,0
124,Kurskaa oblast_,Zentral_naa,9,153,88,1120,16,14,8,12,1396,1420,2276,37,1397,37,0,0,2200,13,766,0
125,Kurskaa oblast_,Zentral_naa,9,128,73,972,19,3,5,8,1191,1217,1912,31,1191,31,0,0,1900,5,678,0
126,Kurskaa oblast_,Zentral_naa,10,98,64,910,19,11,6,9,1100,1127,1824,32,1100,32,0,0,1400,5,268,0
127,Kurskaa oblast_,Zentral_naa,5,92,52,601,13,6,5,1,761,775,1169,20,761,20,0,0,1050,6,269,0
128,Kurskaa oblast_,Zentral_naa,4,175,77,1187,23,6,18,5,1475,1495,2491,33,1476,33,0,0,2450,13,941,0
129,Kurskaa oblast_,Zentral_naa,10,186,84,1186,22,7,7,12,1490,1514,2584,38,1490,38,0,0,2450,14,922,0
130,Kurskaa oblast_,Zentral_naa,9,149,71,1251,11,10,3,13,1480,1517,2562,50,1480,50,0,0,2500,13,970,0
131,Kurskaa oblast_,Zentral_naa,10,108,61,945,14,5,12,7,1136,1162,1971,34,1136,34,0,0,1900,8,730,0
132,Kurskaa oblast_,Zentral_naa,11,120,80,957,14,10,11,4,1194,1207,1980,24,1194,24,0,0,1900,11,682,0
133,Kurskaa oblast_,Zentral_naa,5,102,50,682,10,7,6,4,845,866,1380,26,845,26,0,0,1200,5,329,0
134,Kurskaa oblast_,Zentral_naa,4,77,52,566,15,6,6,3,707,729,1168,25,707,25,0,0,900,3,168,0
135,Kurskaa oblast_,Zentral_naa,8,226,87,1354,28,8,9,12,1703,1732,2818,49,1703,51,0,0,2650,20,896,0
136,Kurskaa oblast_,Zentral_naa,13,163,87,1125,22,10,10,8,1421,1438,2502,39,1421,39,0,0,2500,22,1040,0
137,Kurskaa oblast_,Zentral_naa,12,184,87,1211,21,13,14,9,1533,1551,2587,37,1533,37,0,0,2450,19,880,0
138,Kurskaa oblast_,Zentral_naa,16,193,92,1224,15,12,9,6,1560,1567,2614,23,1560,23,0,0,2500,16,917,0
139,Kurskaa oblast_,Zentral_naa,15,178,92,1257,13,7,7,15,1573,1584,2651,29,1573,30,0,0,2550,18,947,0
140,Kurskaa oblast_,Zentral_naa,14,199,69,1307,27,7,16,15,1635,1654,2523,34,1635,34,0,0,2400,15,731,0
141,Kurskaa oblast_,Zentral_naa,14,198,62,1172,23,7,8,14,1456,1498,2449,51,1458,51,0,0,2400,9,891,0
142,Kurskaa oblast_,Zentral_naa,8,232,78,1342,27,10,14,18,1709,1729,2806,35,1709,35,0,0,2600,15,856,0
143,Kurskaa oblast_,Zentral_naa,9,162,82,1159,27,13,5,12,1443,1469,2457,33,1443,33,0,0,2400,7,924,0
144,Kurskaa oblast_,Zentral_naa,7,140,67,1009,25,9,7,7,1261,1271,2433,24,1261,24,0,0,2400,14,1115,0
145,Kurskaa oblast_,Zentral_naa,7,129,72,948,11,7,6,11,1165,1191,2153,37,1165,37,0,0,2200,11,998,0
146,Kurskaa oblast_,Zentral_naa,8,154,98,1075,19,9,15,4,1378,1382,2180,20,1378,20,0,0,2300,16,902,0
147,Kurskaa oblast_,Zentral_naa,6,138,64,1121,14,6,11,1,1355,1361,2198,19,1355,19,0,0,1900,13,526,0
148,Kurskaa oblast_,Zentral_naa,7,107,46,643,9,2,3,5,808,822,1347,20,809,20,0,0,1300,6,471,0
149,Kurskaa oblast_,Zentral_naa,0,7,7,215,1,0,0,0,230,230,254,0,230,0,0,0,230,0,0,0
150,Kurskaa oblast_,Zentral_naa,4,106,44,698,12,7,3,7,862,881,1658,27,862,27,0,0,1600,8,711,0
151,Kurskaa oblast_,Zentral_naa,4,143,61,1077,17,9,10,11,1310,1332,2602,32,1310,32,0,0,2500,10,1158,0
152,Kurskaa oblast_,Zentral_naa,8,115,69,896,18,9,3,3,1064,1121,1984,65,1064,65,0,0,1900,8,771,0
153,Kurskaa oblast_,Zentral_naa,3,53,29,507,10,4,0,0,554,606,1056,57,554,57,0,0,900,5,289,0
154,Kurskaa oblast_,Zentral_naa,2,45,19,333,5,1,3,4,391,412,698,25,391,25,0,0,600,4,184,0
155,Kurskaa oblast_,Zentral_naa,8,71,21,479,4,2,11,5,584,601,914,21,584,21,0,0,800,4,195,0
156,Kurskaa oblast_,Zentral_naa,6,185,39,1014,44,3,12,27,1293,1330,2027,50,1293,50,0,0,1950,13,607,0
157,Kurskaa oblast_,Zentral_naa,4,53,16,339,8,5,6,3,423,434,806,18,423,18,0,0,700,7,259,0
158,Kurskaa oblast_,Zentral_naa,10,126,35,700,20,6,9,6,886,912,1310,32,886,32,0,0,1000,6,82,0
159,Kurskaa oblast_,Zentral_naa,14,98,36,717,20,7,14,15,875,921,1422,52,875,52,0,0,1100,6,173,0
160,Kurskaa oblast_,Zentral_naa,3,99,34,578,11,2,13,6,737,746,1374,21,738,21,0,0,1100,12,341,0
161,Kurskaa oblast_,Zentral_naa,6,81,43,587,23,8,12,6,743,766,1205,26,744,26,0,0,900,3,130,0
162,Kurskaa oblast_,Zentral_naa,11,192,55,1133,33,7,17,20,1392,1468,2286,86,1394,86,0,0,2200,10,720,0
163,Kurskaa oblast_,Zentral_naa,5,83,32,542,9,5,4,2,663,682,1065,23,663,23,0,0,900,4,214,0
