TOP2,TOP3,TOP4,NXTOP2,NXTOP3,NXTOP4,N2XTOP2,N2XTOP3,N2XTOP4,LONGITUDE,LATITUDE,OBS,YIELD,N,N2,TOPO,BV,BV2,NXBV,BVXT2,BVXT3,BVXT4,BV2XT2,BV2XT3,BV2XT4,SAT,SAT2,NXSAT,SATXT2,SATXT3,SATXT4,SAT2XT2,SAT2XT3,SAT2XT4
0,1,0,0,0,0,0,0,0,-63.84597113,-33.05106982,901,40.29,0.00,0.00,3,183.480,33664.9104,0.0000,0.000,183.480,0.000,0.000,33664.910,0.000,2.15,4.62,0.00,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,0,0,0,0,0,-63.84590028,-33.05108192,902,39.04,0.00,0.00,3,185.360,34358.3296,0.0000,0.000,185.360,0.000,0.000,34358.330,0.000,2.10,4.41,0.00,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,0,0,0,0,0,-63.84582942,-33.05109402,903,42.52,0.00,0.00,3,187.350,35100.0225,0.0000,0.000,187.350,0.000,0.000,35100.022,0.000,2.10,4.41,0.00,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,0,0,0,0,0,-63.84575857,-33.05110612,904,46.53,0.00,0.00,3,191.900,36825.6100,0.0000,0.000,191.900,0.000,0.000,36825.610,0.000,2.10,4.41,0.00,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,0,0,0,0,0,-63.84568772,-33.05111821,905,53.68,0.00,0.00,3,195.280,38134.2784,0.0000,0.000,195.280,0.000,0.000,38134.278,0.000,2.10,4.41,0.00,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,0,0,0,0,0,-63.84561687,-33.05113031,906,59.93,0.00,0.00,3,191.240,36572.7376,0.0000,0.000,191.240,0.000,0.000,36572.738,0.000,2.11,4.45,0.00,0.00,2.11,0.00,0.00,4.45,0.00
0,1,0,0,0,0,0,0,0,-63.84554602,-33.05114241,907,45.94,0.00,0.00,3,180.510,32583.8601,0.0000,0.000,180.510,0.000,0.000,32583.860,0.000,2.12,4.49,0.00,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,0,0,0,0,0,-63.84547516,-33.05115451,908,45.55,0.00,0.00,3,173.370,30057.1569,0.0000,0.000,173.370,0.000,0.000,30057.157,0.000,2.13,4.54,0.00,0.00,2.13,0.00,0.00,4.54,0.00
0,1,0,0,0,0,0,0,0,-63.84540431,-33.05116660,909,47.42,0.00,0.00,3,177.420,31477.8564,0.0000,0.000,177.420,0.000,0.000,31477.856,0.000,2.14,4.58,0.00,0.00,2.14,0.00,0.00,4.58,0.00
0,1,0,0,0,0,0,0,0,-63.84533346,-33.05117870,910,46.59,0.00,0.00,3,186.510,34785.9801,0.0000,0.000,186.510,0.000,0.000,34785.980,0.000,2.15,4.62,0.00,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,0,0,0,0,0,-63.84526261,-33.05119080,911,50.01,0.00,0.00,3,183.840,33797.1456,0.0000,0.000,183.840,0.000,0.000,33797.146,0.000,2.17,4.71,0.00,0.00,2.17,0.00,0.00,4.71,0.00
0,1,0,0,0,0,0,0,0,-63.84519175,-33.05120290,912,49.90,0.00,0.00,3,188.860,35668.0996,0.0000,0.000,188.860,0.000,0.000,35668.100,0.000,2.17,4.71,0.00,0.00,2.17,0.00,0.00,4.71,0.00
1,0,0,0,0,0,0,0,0,-63.84512090,-33.05121499,913,51.32,0.00,0.00,2,187.640,35208.7696,0.0000,187.640,0.000,0.000,35208.770,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84505005,-33.05122709,914,50.33,0.00,0.00,2,186.210,34674.1641,0.0000,186.210,0.000,0.000,34674.164,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84497920,-33.05123919,915,52.41,0.00,0.00,2,183.740,33760.3876,0.0000,183.740,0.000,0.000,33760.388,0.000,0.000,2.18,4.75,0.00,2.18,0.00,0.00,4.75,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84490835,-33.05125128,916,53.48,0.00,0.00,2,177.100,31364.4100,0.0000,177.100,0.000,0.000,31364.410,0.000,0.000,2.20,4.84,0.00,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84483749,-33.05126338,917,58.92,0.00,0.00,2,177.430,31481.4049,0.0000,177.430,0.000,0.000,31481.405,0.000,0.000,2.20,4.84,0.00,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84476664,-33.05127548,918,59.34,0.00,0.00,2,173.520,30109.1904,0.0000,173.520,0.000,0.000,30109.190,0.000,0.000,2.20,4.84,0.00,2.20,0.00,0.00,4.84,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84469579,-33.05128758,919,62.45,0.00,0.00,2,166.400,27688.9600,0.0000,166.400,0.000,0.000,27688.960,0.000,0.000,2.18,4.75,0.00,2.18,0.00,0.00,4.75,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84462494,-33.05129967,920,59.75,0.00,0.00,2,166.030,27565.9609,0.0000,166.030,0.000,0.000,27565.961,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84455408,-33.05131177,921,61.65,0.00,0.00,2,166.850,27838.9225,0.0000,166.850,0.000,0.000,27838.923,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84448323,-33.05132387,922,60.68,0.00,0.00,2,171.340,29357.3956,0.0000,171.340,0.000,0.000,29357.396,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84441238,-33.05133596,923,60.68,0.00,0.00,2,171.560,29432.8336,0.0000,171.560,0.000,0.000,29432.834,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84434153,-33.05134806,924,61.00,0.00,0.00,2,177.410,31474.3081,0.0000,177.410,0.000,0.000,31474.308,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84427067,-33.05136016,925,63.32,0.00,0.00,2,176.280,31074.6384,0.0000,176.280,0.000,0.000,31074.638,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84419982,-33.05137225,926,61.95,0.00,0.00,2,173.670,30161.2689,0.0000,173.670,0.000,0.000,30161.269,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84412897,-33.05138435,927,60.64,0.00,0.00,2,174.340,30394.4356,0.0000,174.340,0.000,0.000,30394.436,0.000,0.000,2.17,4.71,0.00,2.17,0.00,0.00,4.71,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84405812,-33.05139645,928,62.40,0.00,0.00,2,169.150,28611.7225,0.0000,169.150,0.000,0.000,28611.723,0.000,0.000,2.16,4.67,0.00,2.16,0.00,0.00,4.67,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84398726,-33.05140854,929,64.28,0.00,0.00,2,164.400,27027.3600,0.0000,164.400,0.000,0.000,27027.360,0.000,0.000,2.15,4.62,0.00,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84391641,-33.05142064,930,64.63,0.00,0.00,2,165.910,27526.1281,0.0000,165.910,0.000,0.000,27526.128,0.000,0.000,2.15,4.62,0.00,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84384556,-33.05143274,931,62.00,0.00,0.00,2,167.250,27972.5625,0.0000,167.250,0.000,0.000,27972.563,0.000,0.000,2.15,4.62,0.00,2.15,0.00,0.00,4.62,0.00,0.00
1,0,0,0,0,0,0,0,0,-63.84377471,-33.05144483,932,58.29,0.00,0.00,2,167.800,28156.8400,0.0000,167.800,0.000,0.000,28156.840,0.000,0.000,2.15,4.62,0.00,2.15,0.00,0.00,4.62,0.00,0.00
-1,-1,-1,0,0,0,0,0,0,-63.84370385,-33.05145693,933,62.58,0.00,0.00,1,169.380,28689.5844,0.0000,-169.380,-169.380,-169.380,-28689.584,-28689.584,-28689.584,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84363300,-33.05146903,934,60.35,0.00,0.00,1,163.220,26640.7684,0.0000,-163.220,-163.220,-163.220,-26640.768,-26640.768,-26640.768,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84356215,-33.05148112,935,62.91,0.00,0.00,1,164.220,26968.2084,0.0000,-164.220,-164.220,-164.220,-26968.208,-26968.208,-26968.208,2.14,4.58,0.00,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
-1,-1,-1,0,0,0,0,0,0,-63.84349129,-33.05149322,936,62.75,0.00,0.00,1,166.940,27868.9636,0.0000,-166.940,-166.940,-166.940,-27868.964,-27868.964,-27868.964,2.14,4.58,0.00,-2.14,-2.14,-2.14,-4.58,-4.58,-4.58
-1,-1,-1,0,0,0,0,0,0,-63.84342044,-33.05150532,937,60.08,0.00,0.00,1,163.170,26624.4489,0.0000,-163.170,-163.170,-163.170,-26624.449,-26624.449,-26624.449,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84334959,-33.05151741,938,60.81,0.00,0.00,1,163.830,26840.2689,0.0000,-163.830,-163.830,-163.830,-26840.269,-26840.269,-26840.269,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84327874,-33.05152951,939,61.24,0.00,0.00,1,166.770,27812.2329,0.0000,-166.770,-166.770,-166.770,-27812.233,-27812.233,-27812.233,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84320788,-33.05154161,940,59.47,0.00,0.00,1,170.780,29165.8084,0.0000,-170.780,-170.780,-170.780,-29165.808,-29165.808,-29165.808,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84313703,-33.05155370,941,59.53,0.00,0.00,1,165.100,27258.0100,0.0000,-165.100,-165.100,-165.100,-27258.010,-27258.010,-27258.010,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84306618,-33.05156580,942,61.63,0.00,0.00,1,160.140,25644.8196,0.0000,-160.140,-160.140,-160.140,-25644.820,-25644.820,-25644.820,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84299532,-33.05157789,943,65.21,0.00,0.00,1,162.000,26244.0000,0.0000,-162.000,-162.000,-162.000,-26244.000,-26244.000,-26244.000,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84292447,-33.05158999,944,63.87,0.00,0.00,1,166.300,27655.6900,0.0000,-166.300,-166.300,-166.300,-27655.690,-27655.690,-27655.690,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84285362,-33.05160209,945,63.03,0.00,0.00,1,161.370,26040.2769,0.0000,-161.370,-161.370,-161.370,-26040.277,-26040.277,-26040.277,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84278277,-33.05161418,946,62.12,0.00,0.00,1,162.170,26299.1089,0.0000,-162.170,-162.170,-162.170,-26299.109,-26299.109,-26299.109,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84271191,-33.05162628,947,66.13,0.00,0.00,1,168.440,28372.0336,0.0000,-168.440,-168.440,-168.440,-28372.034,-28372.034,-28372.034,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84264106,-33.05163837,948,66.15,0.00,0.00,1,164.950,27208.5025,0.0000,-164.950,-164.950,-164.950,-27208.502,-27208.502,-27208.502,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84257021,-33.05165047,949,73.60,0.00,0.00,1,173.230,30008.6329,0.0000,-173.230,-173.230,-173.230,-30008.633,-30008.633,-30008.633,2.17,4.71,0.00,-2.17,-2.17,-2.17,-4.71,-4.71,-4.71
-1,-1,-1,0,0,0,0,0,0,-63.84249935,-33.05166257,950,69.13,0.00,0.00,1,179.660,32277.7156,0.0000,-179.660,-179.660,-179.660,-32277.716,-32277.716,-32277.716,2.15,4.62,0.00,-2.15,-2.15,-2.15,-4.62,-4.62,-4.62
-1,-1,-1,0,0,0,0,0,0,-63.84242850,-33.05167466,951,70.83,0.00,0.00,1,175.100,30660.0100,0.0000,-175.100,-175.100,-175.100,-30660.010,-30660.010,-30660.010,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84235765,-33.05168676,952,66.58,0.00,0.00,1,170.610,29107.7721,0.0000,-170.610,-170.610,-170.610,-29107.772,-29107.772,-29107.772,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84228679,-33.05169885,953,68.76,0.00,0.00,1,171.910,29553.0481,0.0000,-171.910,-171.910,-171.910,-29553.048,-29553.048,-29553.048,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84221594,-33.05171095,954,65.73,0.00,0.00,1,168.580,28419.2164,0.0000,-168.580,-168.580,-168.580,-28419.216,-28419.216,-28419.216,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84214509,-33.05172305,955,63.88,0.00,0.00,1,166.220,27629.0884,0.0000,-166.220,-166.220,-166.220,-27629.088,-27629.088,-27629.088,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84207424,-33.05173514,956,67.86,0.00,0.00,1,169.540,28743.8116,0.0000,-169.540,-169.540,-169.540,-28743.812,-28743.812,-28743.812,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84200338,-33.05174724,957,64.54,0.00,0.00,1,171.550,29429.4025,0.0000,-171.550,-171.550,-171.550,-29429.403,-29429.403,-29429.403,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
-1,-1,-1,0,0,0,0,0,0,-63.84193253,-33.05175933,958,69.36,0.00,0.00,1,173.180,29991.3124,0.0000,-173.180,-173.180,-173.180,-29991.312,-29991.312,-29991.312,2.12,4.49,0.00,-2.12,-2.12,-2.12,-4.49,-4.49,-4.49
0,0,1,0,0,53,0,0,2809,-63.84871998,-33.05053831,959,71.15,53.00,2809.00,4,174.550,30467.7025,9251.1500,0.000,0.000,174.550,0.000,0.000,30467.702,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84864912,-33.05055041,960,71.22,53.00,2809.00,4,175.350,30747.6225,9293.5500,0.000,0.000,175.350,0.000,0.000,30747.623,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84857827,-33.05056251,961,74.92,53.00,2809.00,4,169.490,28726.8601,8982.9700,0.000,0.000,169.490,0.000,0.000,28726.860,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84850742,-33.05057461,962,74.43,53.00,2809.00,4,169.260,28648.9476,8970.7800,0.000,0.000,169.260,0.000,0.000,28648.948,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84843657,-33.05058671,963,73.73,53.00,2809.00,4,170.750,29155.5625,9049.7500,0.000,0.000,170.750,0.000,0.000,29155.563,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84836572,-33.05059881,964,68.72,53.00,2809.00,4,168.970,28550.8609,8955.4100,0.000,0.000,168.970,0.000,0.000,28550.861,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84829487,-33.05061090,965,70.25,53.00,2809.00,4,172.140,29632.1796,9123.4200,0.000,0.000,172.140,0.000,0.000,29632.180,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84822402,-33.05062300,966,68.45,53.00,2809.00,4,172.090,29614.9681,9120.7700,0.000,0.000,172.090,0.000,0.000,29614.968,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84815317,-33.05063510,967,68.37,53.00,2809.00,4,172.000,29584.0000,9116.0000,0.000,0.000,172.000,0.000,0.000,29584.000,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84808231,-33.05064720,968,66.68,53.00,2809.00,4,171.280,29336.8384,9077.8400,0.000,0.000,171.280,0.000,0.000,29336.838,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84801146,-33.05065930,969,68.86,53.00,2809.00,4,169.650,28781.1225,8991.4500,0.000,0.000,169.650,0.000,0.000,28781.123,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84794061,-33.05067140,970,71.04,53.00,2809.00,4,172.380,29714.8644,9136.1400,0.000,0.000,172.380,0.000,0.000,29714.864,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84786976,-33.05068350,971,67.28,53.00,2809.00,4,172.520,29763.1504,9143.5600,0.000,0.000,172.520,0.000,0.000,29763.150,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84779891,-33.05069560,972,68.88,53.00,2809.00,4,172.380,29714.8644,9136.1400,0.000,0.000,172.380,0.000,0.000,29714.864,2.19,4.80,116.07,0.00,0.00,2.19,0.00,0.00,4.80
0,0,1,0,0,53,0,0,2809,-63.84772806,-33.05070770,973,69.35,53.00,2809.00,4,176.680,31215.8224,9364.0400,0.000,0.000,176.680,0.000,0.000,31215.822,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84765721,-33.05071980,974,64.53,53.00,2809.00,4,170.720,29145.3184,9048.1600,0.000,0.000,170.720,0.000,0.000,29145.318,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84758635,-33.05073189,975,65.98,53.00,2809.00,4,170.640,29118.0096,9043.9200,0.000,0.000,170.640,0.000,0.000,29118.010,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84751550,-33.05074399,976,68.78,53.00,2809.00,4,170.150,28951.0225,9017.9500,0.000,0.000,170.150,0.000,0.000,28951.022,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84744465,-33.05075609,977,68.63,53.00,2809.00,4,173.490,30098.7801,9194.9700,0.000,0.000,173.490,0.000,0.000,30098.780,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84737380,-33.05076819,978,67.25,53.00,2809.00,4,175.380,30758.1444,9295.1400,0.000,0.000,175.380,0.000,0.000,30758.144,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84730295,-33.05078029,979,60.85,53.00,2809.00,4,179.330,32159.2489,9504.4900,0.000,0.000,179.330,0.000,0.000,32159.249,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84723210,-33.05079239,980,62.03,53.00,2809.00,4,173.920,30248.1664,9217.7600,0.000,0.000,173.920,0.000,0.000,30248.166,2.18,4.75,115.54,0.00,0.00,2.18,0.00,0.00,4.75
0,0,1,0,0,53,0,0,2809,-63.84716124,-33.05080449,981,59.09,53.00,2809.00,4,171.290,29340.2641,9078.3700,0.000,0.000,171.290,0.000,0.000,29340.264,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84709039,-33.05081658,982,60.44,53.00,2809.00,4,177.180,31392.7524,9390.5400,0.000,0.000,177.180,0.000,0.000,31392.752,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84701954,-33.05082868,983,60.65,53.00,2809.00,4,177.090,31360.8681,9385.7700,0.000,0.000,177.090,0.000,0.000,31360.868,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84694869,-33.05084078,984,56.81,53.00,2809.00,4,175.690,30866.9761,9311.5700,0.000,0.000,175.690,0.000,0.000,30866.976,2.21,4.88,117.13,0.00,0.00,2.21,0.00,0.00,4.88
0,0,1,0,0,53,0,0,2809,-63.84687784,-33.05085288,985,61.60,53.00,2809.00,4,175.170,30684.5289,9284.0100,0.000,0.000,175.170,0.000,0.000,30684.529,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84680699,-33.05086498,986,59.23,53.00,2809.00,4,176.430,31127.5449,9350.7900,0.000,0.000,176.430,0.000,0.000,31127.545,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84673613,-33.05087708,987,54.71,53.00,2809.00,4,180.870,32713.9569,9586.1100,0.000,0.000,180.870,0.000,0.000,32713.957,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,0,1,0,0,53,0,0,2809,-63.84666528,-33.05088917,988,53.44,53.00,2809.00,4,180.250,32490.0625,9553.2500,0.000,0.000,180.250,0.000,0.000,32490.063,2.20,4.84,116.60,0.00,0.00,2.20,0.00,0.00,4.84
0,1,0,0,53,0,0,2809,0,-63.84659443,-33.05090127,989,56.09,53.00,2809.00,3,178.910,32008.7881,9482.2300,0.000,178.910,0.000,0.000,32008.788,0.000,2.21,4.88,117.13,0.00,2.21,0.00,0.00,4.88,0.00
0,1,0,0,53,0,0,2809,0,-63.84652358,-33.05091337,990,56.55,53.00,2809.00,3,171.600,29446.5600,9094.8000,0.000,171.600,0.000,0.000,29446.560,0.000,2.18,4.75,115.54,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,53,0,0,2809,0,-63.84645273,-33.05092547,991,53.36,53.00,2809.00,3,167.600,28089.7600,8882.8000,0.000,167.600,0.000,0.000,28089.760,0.000,2.18,4.75,115.54,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,53,0,0,2809,0,-63.84638187,-33.05093757,992,52.97,53.00,2809.00,3,169.740,28811.6676,8996.2200,0.000,169.740,0.000,0.000,28811.668,0.000,2.18,4.75,115.54,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,53,0,0,2809,0,-63.84631102,-33.05094966,993,55.35,53.00,2809.00,3,168.320,28331.6224,8920.9600,0.000,168.320,0.000,0.000,28331.622,0.000,2.18,4.75,115.54,0.00,2.18,0.00,0.00,4.75,0.00
0,1,0,0,53,0,0,2809,0,-63.84624017,-33.05096176,994,56.60,53.00,2809.00,3,172.550,29773.5025,9145.1500,0.000,172.550,0.000,0.000,29773.502,0.000,2.17,4.71,115.01,0.00,2.17,0.00,0.00,4.71,0.00
0,1,0,0,53,0,0,2809,0,-63.84616932,-33.05097386,995,55.80,53.00,2809.00,3,184.100,33892.8100,9757.3000,0.000,184.100,0.000,0.000,33892.810,0.000,2.15,4.62,113.95,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,53,0,0,2809,0,-63.84609847,-33.05098596,996,54.82,53.00,2809.00,3,184.070,33881.7649,9755.7100,0.000,184.070,0.000,0.000,33881.765,0.000,2.15,4.62,113.95,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,53,0,0,2809,0,-63.84602762,-33.05099806,997,54.52,53.00,2809.00,3,187.380,35111.2644,9931.1400,0.000,187.380,0.000,0.000,35111.264,0.000,2.15,4.62,113.95,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,53,0,0,2809,0,-63.84595676,-33.05101015,998,51.00,53.00,2809.00,3,185.050,34243.5025,9807.6500,0.000,185.050,0.000,0.000,34243.503,0.000,2.15,4.62,113.95,0.00,2.15,0.00,0.00,4.62,0.00
0,1,0,0,53,0,0,2809,0,-63.84588591,-33.05102225,999,54.00,53.00,2809.00,3,185.110,34265.7121,9810.8300,0.000,185.110,0.000,0.000,34265.712,0.000,2.10,4.41,111.30,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,53,0,0,2809,0,-63.84581506,-33.05103435,1000,51.40,53.00,2809.00,3,187.960,35328.9616,9961.8800,0.000,187.960,0.000,0.000,35328.962,0.000,2.10,4.41,111.30,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,53,0,0,2809,0,-63.84574421,-33.05104645,1001,47.46,53.00,2809.00,3,193.550,37461.6025,10258.1500,0.000,193.550,0.000,0.000,37461.603,0.000,2.10,4.41,111.30,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,53,0,0,2809,0,-63.84567336,-33.05105854,1002,53.35,53.00,2809.00,3,200.480,40192.2304,10625.4400,0.000,200.480,0.000,0.000,40192.230,0.000,2.10,4.41,111.30,0.00,2.10,0.00,0.00,4.41,0.00
0,1,0,0,53,0,0,2809,0,-63.84560250,-33.05107064,1003,50.53,53.00,2809.00,3,193.930,37608.8449,10278.2900,0.000,193.930,0.000,0.000,37608.845,0.000,2.12,4.49,112.36,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,53,0,0,2809,0,-63.84553165,-33.05108274,1004,49.34,53.00,2809.00,3,173.970,30265.5609,9220.4100,0.000,173.970,0.000,0.000,30265.561,0.000,2.12,4.49,112.36,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,53,0,0,2809,0,-63.84546080,-33.05109484,1005,43.62,53.00,2809.00,3,176.770,31247.6329,9368.8100,0.000,176.770,0.000,0.000,31247.633,0.000,2.12,4.49,112.36,0.00,2.12,0.00,0.00,4.49,0.00
0,1,0,0,53,0,0,2809,0,-63.84538995,-33.05110693,1006,49.06,53.00,2809.00,3,187.050,34987.7025,9913.6500,0.000,187.050,0.000,0.000,34987.702,0.000,2.12,4.49,112.36,0.00,2.12,0.00,0.00,4.49,0.00
